url,type,creation_date,updated_date,expiration_date,domain_name,registrar_url
en.wikipedia.org/wiki/Edward_L._Beach,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
linkedin.com/pub/dir/richard/geary,benign,2002-11-02 15:38:11,2024-10-01 11:01:31,2025-11-02 15:38:11,LINKEDIN.COM,http://www.markmonitor.com
familytreeassistant.com/surnames/Carpenter-family-tree.html,benign,2008-04-24 15:16:13,2025-04-17 10:45:33,2026-04-24 15:16:13,FAMILYTREEASSISTANT.COM,"['http://www.enomdomains.com', 'WWW.ENOMDOMAINS.COM']"
http://rt.com/in-vision/nepal-earthquake-aftermath-ruins/nepal-besi-earthquake-dhading/,benign,1991-09-23 04:00:00,2022-12-26 13:58:11,2025-09-22 04:00:00,RT.COM,"['http://nic.ru', 'http://www.nic.ru']"
http://www.ibericoscalama.es/index.php?option=com_mailto&tmpl=component&link=55059afb44966eaabd75597a284a0e2a573f91fc,defacement,,,,,
http://www.vco.org.au/professional-development.1,defacement,,,,,
investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=857569,benign,1995-01-27 05:00:00,2025-01-24 06:32:36,2026-01-28 05:00:00,BUSINESSWEEK.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
http://mahshov.com/index.php?option=com_content&view=article&id=21&Itemid=19,defacement,2005-01-12 16:17:43,2023-01-19 11:47:44,2028-01-12 16:17:43,MAHSHOV.COM,http://www.galcomm.com
local.yahoo.com/info-14553240-ymca-fort-myers,benign,1995-01-18 05:00:00,2024-12-18 09:10:56,2026-01-19 05:00:00,YAHOO.COM,http://www.markmonitor.com
http://web.de/magazine/unterhaltung/adel/royal-baby-2/daily-kate-augen-royalen-baby-bauch-30205922,benign,,2016-04-11 11:09:54+02:00,,web.de,
isthisyour.name/directory/fullnames/ma~batten.htm,benign,,,,ISTHISYOUR.NAME,
youtube.com/watch?v=mODdgpExRig,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
http://www.musimagen.com/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=30&limitstart=20,defacement,2000-03-15 22:49:01,2024-09-01 04:45:48,2026-03-15 21:49:01,MUSIMAGEN.COM,"['http://www.loading.es', 'https://www.loading.es']"
dirtyhippiesoaps.com/?p=ingredientkey.html,benign,2024-05-10 18:34:12,2024-05-26 19:15:21,2025-05-10 18:34:12,DIRTYHIPPIESOAPS.COM,"['http://www.enomdomains.com', 'WWW.ENOMDOMAINS.COM']"
pul.se/Web-Rumblings-Buffalo-Bills-Links-12-29-Aaron-Carter-6ZW6eaHH8EZS,benign,2003-04-26 00:00:00,2024-09-28 00:00:00,2025-10-18 00:00:00,pul.se,
russmeyer.com/,benign,1998-05-08 04:00:00,2025-04-25 18:01:01,2026-05-07 04:00:00,RUSSMEYER.COM,http://networksolutions.com
hockeydb.com/ihdb/stats/pdisplay.php?pid=115417,benign,1998-08-21 04:00:00,2024-07-03 19:15:15,2029-08-20 04:00:00,HOCKEYDB.COM,"['http://www.pairdomains.com', 'pairdomains.com']"
bleacherreport.com/articles/895379-texas-football-5-things-we-learned-from-the-longhorns-loss-vs-oklahoma-state,benign,2005-07-20 02:15:22,2024-06-20 23:23:41,2025-07-20 02:15:22,BLEACHERREPORT.COM,"['http://www.comlaude.com', 'https://www.comlaude.com']"
http://www.thetunes.nl/tour/details/5-koninginnedag-2010,defacement,2024-05-20 00:00:00,,,thetunes.nl,
usidentify.com/l/ehle,benign,2009-06-26 03:35:05,2024-04-01 22:48:09,2025-06-26 03:35:05,USIDENTIFY.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
bellingram.co.uk/properties/sale?area=Argyll+%26+Bute,benign,1999-06-03 00:00:00,2024-03-21 00:00:00,2027-06-03 00:00:00,bellingram.co.uk,https://hostworld.uk
chacha.com/question/how-tall-is-john-mayberry-jr,benign,2000-03-09 11:37:42,2020-07-29 04:31:48,2027-03-09 10:37:42,CHACHA.COM,http://www.net.cn
classmates.com/directory/college/Le%20Moyne%20College?org=17044951,benign,1994-11-16 05:00:00,2024-11-11 06:10:08,2025-11-15 05:00:00,CLASSMATES.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
poptower.com/chelsea-peretti-picture-35640.htm,benign,2004-12-19 02:24:30,2025-03-26 10:42:12,2025-12-19 02:24:30,POPTOWER.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
cduniverse.com/productinfo.asp?pid=7707999,benign,1999-04-02 05:00:00,2024-08-19 04:40:39,2027-04-02 04:00:00,CDUNIVERSE.COM,http://www.register.com
vancouveradvertising.blogspot.com/,benign,,,,,
http://anvari.co/index.php?option=com_morfeoshow&task=view&gallery=3&Itemid=683,defacement,2025-01-24 17:34:39,2025-01-29 17:34:39,2026-01-24 17:34:39,anvari.co,"['www.above.com', 'http://www.above.com']"
en.wikipedia.org/wiki/Lise_St-Denis,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
forums.corvetteforum.com/great-lakes/2935112-west-mich-covered-bridge-fallasburg-cruise-sat-oct-22-a.html,benign,1999-02-09 05:00:00,2025-02-10 14:45:59,2026-02-09 05:00:00,CORVETTEFORUM.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
genforum.genealogy.com/wyatt/all.html,benign,1999-02-05 05:00:00,2024-01-04 09:40:23,2026-02-05 05:00:00,GENEALOGY.COM,http://www.markmonitor.com
flyfreedomaircharter.com/,benign,,,,,
flickr.com/photos/caseymckinnon/3121023513/,benign,2003-11-22 07:49:51,2023-05-19 00:07:31,2025-11-22 07:49:51,FLICKR.COM,"['http://gcd.com', 'https://gcd.com']"
pipl.com/directory/people/Beryl/Anthony,benign,1999-11-28 12:35:11,2024-11-29 13:00:42,2025-11-28 12:35:11,PIPL.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
imdb.com/title/tt0409847/,benign,1996-01-05 05:00:00,2024-10-31 19:07:58,2026-01-04 05:00:00,IMDB.COM,http://www.markmonitor.com
stubhub.com/gilles-villeneuve-circuit-event-tickets/details/?venue_config_ID=7454,benign,2000-06-23 20:10:11,2024-05-22 09:49:59,2025-06-23 20:10:11,STUBHUB.COM,http://www.markmonitor.com
fightingsioux.com/,benign,1999-08-10 02:40:37,2023-08-09 13:25:48,2029-08-10 02:40:27,FIGHTINGSIOUX.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
thesubversivesounds.blogspot.com/2007/02/buggs-beetle-beat.html,benign,,,,,
gamestats.com/objects/055/055042/,benign,1997-03-27 05:00:00,2025-03-24 05:44:11,2026-03-28 04:00:00,GAMESTATS.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,malware,2013-06-16 02:38:02,2023-07-04 08:13:05,2025-06-16 02:38:02,711100.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
facebook.com/maryseouellet.83,benign,1997-03-29 05:00:00,2025-04-23 19:08:37,2034-03-30 04:00:00,FACEBOOK.COM,"['http://www.registrarsafe.com', 'https://www.registrarsafe.com']"
videosurf.com/calcutta-india-242151,benign,2022-07-26 18:32:50,2024-06-26 08:45:26,2025-07-26 18:32:50,VIDEOSURF.COM,http://www.namecheap.com
nikon.bungie.org/,benign,1998-12-16 05:00:00,2025-01-30 05:00:11,2025-12-16 05:00:00,bungie.org,http://www.whois.godaddy.com
http://www.mariettachurchofgod.com/get-connected/missionsmarietta.html,defacement,2025-02-06 19:26:47,2025-02-06 21:29:15,2026-02-06 19:26:47,MARIETTACHURCHOFGOD.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
facebook.com/KCURKansasCity,benign,1997-03-29 05:00:00,2025-04-23 19:08:37,2034-03-30 04:00:00,FACEBOOK.COM,"['http://www.registrarsafe.com', 'https://www.registrarsafe.com']"
gojukarate.biz,phishing,,,,,
faqs.org/patents/app/20110047854,benign,1997-03-11 05:00:00,2021-01-11 21:20:23,2030-03-12 05:00:00,faqs.org,http://www.networksolutions.com
knac.com/article.asp?ArticleID=4653,benign,1997-05-23 04:00:00,2023-05-24 15:56:38,2025-05-24 04:00:00,KNAC.COM,"['http://tierra.net', 'https://www.tierra.net']"
http://schertzauto.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=1.9.11,malware,2003-10-12 22:23:19,2025-01-09 15:17:31,2026-10-12 22:23:19,SCHERTZAUTO.COM,http://www.gkg.net
lifeskate.com/skate/2010/09/nbc-sports-announces-2010-grand-prix-of-figure-skating-schedule.html,benign,2006-06-09 02:57:40,2024-05-05 22:32:54,2025-06-09 02:57:40,LIFESKATE.COM,http://registrar.amazon.com
http://www.bissfest-marburg.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iaXNzZmVzdC1tYXJidXJnLmRlL3Rlcm1pbmUuaHRtbA==,defacement,,2023-10-20 13:30:36+02:00,,bissfest-marburg.de,
en-gb.facebook.com/matthew.mulligan,benign,1997-03-29 05:00:00,2025-04-23 19:08:37,2034-03-30 04:00:00,FACEBOOK.COM,"['http://www.registrarsafe.com', 'https://www.registrarsafe.com']"
huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=68185,benign,1995-06-23 04:00:00,2024-04-15 13:22:50,2031-06-22 04:00:00,HUSKERS.COM,http://www.namecheap.com
http://nguyentandung.org/vu-viec-tranh-go-sua-o-ha-noi-xu-ly-cham-do-doi-interpol-tra-loi.html,benign,2010-10-30 05:10:57,2024-12-14 05:11:49,2025-10-30 05:10:57,nguyentandung.org,http://www.whois.godaddy.com
http://zeitfeist.de/youtube/91-hip-hop/631-kool-savas-der-beste-tag-meines-lebens.html,defacement,,,,,
high-schools.com/schools/100696/notre-dame-de-sion.html,benign,2001-08-29 23:38:08,2024-07-05 00:00:00,2025-08-29 23:38:08,HIGH-SCHOOLS.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
prosdyuqnsdwxm.intend-incredible.ru,phishing,,,,,
accesshollywood.com/denis-ohare,benign,1996-05-17 04:00:00,2025-04-16 12:04:20,2027-05-18 04:00:00,ACCESSHOLLYWOOD.COM,http://www.markmonitor.com
a2zyp.com/Government+Offices-County/NJ.php,benign,2006-04-11 12:18:36,2025-04-12 23:15:56,2026-04-11 12:18:36,A2ZYP.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
http://gawker.com/report-north-korean-defense-minister-executed-for-slee-1704127405/module/,benign,2002-10-05 17:45:24,2023-11-04 13:49:16,2030-10-05 17:45:24,GAWKER.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
http://www.tpsofficefurniture.co.uk/reception-waiting-room.1,defacement,2008-07-28 00:00:00,2024-06-28 00:00:00,2025-07-28 00:00:00,tpsofficefurniture.co.uk,https://www.fasthosts.co.uk
http://udn.com/news/story/7321/900837-%E9%AB%98%E9%9B%842%E8%AD%B0%E5%93%A1%E7%95%B6%E9%81%B8%E7%84%A1%E6%95%88%E4%B9%8B%E8%A8%B4-1%E5%AF%A9%E9%A7%81%E5%9B%9E,benign,1998-09-10 04:00:00,2021-03-30 08:54:40,2026-09-09 04:00:00,UDN.COM,http://networksolutions.com
amazon.com/Asian-American-Actors-Histories-Television/dp/0786407301,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
en.wikipedia.org/wiki/Notre-Dame-de-Gr%C3%A2ce%E2%80%94Lachine,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
rentalboatcharters.com/264,benign,2024-06-18 18:55:39,2025-02-17 05:55:39,2025-06-18 18:55:39,RENTALBOATCHARTERS.COM,"['http://sav.com', 'https://www.sav.com/']"
wn.com/2011_IFAF_World_Cup,benign,1995-03-23 05:00:00,2024-03-25 07:00:57,2034-03-24 04:00:00,WN.COM,http://www.namecheap.com
myspace.com/cinemalamour,benign,1996-02-22 05:00:00,2023-01-17 00:16:21,2029-02-23 05:00:00,MYSPACE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
rollingstone.com/rockdaily/index.php/2009/04/13/pearl-jam-beastie-boys-dave-matthews-band-headlining-san-franciscos-outside-lands-festival,benign,1994-09-21 04:00:00,2024-08-26 13:44:48,2025-09-20 04:00:00,ROLLINGSTONE.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
2.statcan.ca/census-recensement/2006/dp-pd/prof/92-595/p2c.cfm?TPL=INDX&LANG=E,benign,2000-10-02 22:45:03,2024-10-28 02:18:18,2025-11-26 05:00:00,statcan.ca,authenticweb.com
blackle.com/,benign,2007-01-24 21:27:16,2022-09-04 01:58:12,2026-01-24 21:27:16,BLACKLE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952358%2F,benign,2000-01-21 16:28:17,2025-01-17 06:08:06,2026-01-21 16:28:17,TWITTER.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
hobartcorp.com/Contact-Us/,benign,1996-05-15 04:00:00,2025-04-14 10:58:13,2027-05-16 04:00:00,HOBARTCORP.COM,http://www.markmonitor.com
ipesbd.com/,benign,,,,,
oregoncraftsmanllc.com,phishing,,,,,
http://skat-vviztmhc.pepespizza.com/skat.dk/personlige-oplysninger.html,phishing,2004-03-04 15:45:32,2024-08-01 18:36:29,2026-03-04 15:45:32,PEPESPIZZA.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
madhatters.me.uk/2010/03/07/sarah-phillips-autumn/,benign,2022-04-19 00:00:00,2025-04-11 00:00:00,2026-04-19 00:00:00,madhatters.me.uk,https://edoms.com
http://www.tirs-online.de/aktionen/demos-a-kundgebungen/312-aktionstage-gegen-den-versuchstierhandel-durch-klm-air-france,defacement,,2021-06-29 04:15:57+02:00,,tirs-online.de,
videosurf.com/wallace-beery-212797,benign,2022-07-26 18:32:50,2024-06-26 08:45:26,2025-07-26 18:32:50,VIDEOSURF.COM,http://www.namecheap.com
http://creditmaster.eu/7416077659/241250503/,phishing,,,,creditmaster.eu,https://www.buymyname.com
cfreference.net/,benign,2024-04-22 23:50:50,2025-03-30 23:50:44,2026-04-22 23:50:50,CFREFERENCE.NET,"['http://www.hostinger.com', 'https://www.hostinger.com']"
linkedin.com/pub/janelle-rudie/a/330/a13,benign,2002-11-02 15:38:11,2024-10-01 11:01:31,2025-11-02 15:38:11,LINKEDIN.COM,http://www.markmonitor.com
borealpress.com/,benign,2000-02-25 15:30:29,2025-01-26 06:52:24,2026-02-25 15:30:29,BOREALPRESS.COM,http://www.namecheap.com
en.wikipedia.org/wiki/Ryan_(film),benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
http://kotaku.com/the-classic-pc-games-you-must-play-1246823468/1440923931/@kirkhamilton,benign,2002-03-05 03:25:18,2025-03-01 06:17:58,2026-03-05 03:25:18,KOTAKU.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
usageorge.com/Wallpapers/Commercial/CHOM.html,benign,2022-10-06 18:07:43,2024-10-02 10:28:31,2025-10-06 18:07:43,USAGEORGE.COM,http://www.namecheap.com
http://www.mgth.fi/etusivu-ryhmaen-artikkelit/36-uutiset-ajankohtaista/81-verkkokauppa-avattu,defacement,2007-01-17 00:00:00,2024-12-12 00:00:00,2026-01-17 00:00:00,mgth.fi,
http://atwiki.jp/wiki/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA%E3%83%89%E3%82%B0%E3%83%9E%20%E3%81%8F%E3%81%88%E3%81%99%E3%81%A8,benign,2004-12-25 00:00:00,2025/01/01 01:05:04 (JST),2025-12-31 00:00:00,ATWIKI.JP,
http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&gid=1&limit=1&limitstart=12,defacement,2022-07-24 17:11:00,2024-09-30 14:44:20,2025-07-24 17:11:00,EGEJEWELRY.COM,"['https://nicproxy.com/', 'http://www.nicproxy.com']"
mpma28.com/page/page/2271350.htm,benign,2024-07-23 00:48:13,2024-07-23 13:45:59,2025-07-23 00:48:13,MPMA28.COM,http://www.namecheap.com
http://www.cuxhaven.cc/index.php?option=com_flippingbook&view=book&id=6&page=12&Itemid=67,defacement,,,,,
http://yyydy.com/a/bjl/index.html,defacement,2025-01-05 19:07:45,2025-01-05 23:37:16,2026-01-05 19:07:45,YYYDY.COM,http://www.gname.com
canadagazette.gc.ca/archives/p1/2002/2002-01-19/html/parliament-parlement-eng.html,benign,,,,,
en.wikipedia.org/wiki/KREV,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/178bccdcc72168f6eaeec8c4b3b336fe/,phishing,2023-05-24 02:37:18,2024-05-24 07:51:41,2025-05-24 02:37:18,SOYDG.COM,http://www.fastdomain.com
http://www.shaborooz.ir/index.php?option=com_contact&view=contact&id=1&Itemid=3,defacement,,,,shaborooz.ir,
answers.com/topic/joseph-o-neill,benign,1996-05-20 04:00:00,2022-05-31 07:05:47,2027-12-11 17:46:50,ANSWERS.COM,"['http://www.enomdomains.com', 'WWW.ENOMDOMAINS.COM']"
readerfeedback.labs.wikimedia.org/wiki/California_State_Route_78,benign,2003-03-16 08:22:47,2025-02-17 09:23:41,2026-03-16 08:22:47,wikimedia.org,http://www.markmonitor.com
yatedo.com/s/Linda+Lee,benign,2021-04-15 18:22:49,2025-03-16 09:40:56,2026-04-15 18:22:49,YATEDO.COM,http://www.namecheap.com
http://www.qmcweb.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=10&catids=38|34&Itemid=1&lang=pt,defacement,,,,,
http://otomoto.pl/oferta/honda-jazz-jazz-1-2-klima-i-rej-05-2014-km-10-000-ID4pa1I9.html,benign,2004-06-14 17:25:27,2024-06-05 07:03:44,2025-06-14 17:25:27,otomoto.pl,
http://www.kristall-zell.at/index.php/nl/preise/winter.html,defacement,,2019-12-03 08:25:56,,kristall-zell.at,
motherboard.ie/,benign,1998-10-19 23:00:00,,2025-10-20 16:42:07,motherboard.ie,
servericer.wellsfarg0t.com.aquisites.net,phishing,,,,,
http://www.romanovski.se/art/performances/3-performances/25-tomato-peel-with-hiroko-tsuchimoto-2011-pori,defacement,2009-06-25 00:00:00,2024-06-19 00:00:00,2025-06-25 00:00:00,romanovski.se,
http://www.gottadanceonline.com/index.php/login?task=lostPassword,defacement,2001-07-07 04:25:39,2024-06-22 08:14:56,2025-07-07 04:25:39,GOTTADANCEONLINE.COM,"['http://www.tucows.com', 'http://tucowsdomains.com']"
timesofindia.indiatimes.com/topic/Colin-Ferguson-(actor),benign,1996-11-22 05:00:00,2025-05-01 07:19:05,2025-11-21 05:00:00,INDIATIMES.COM,"['http://www.tucows.com', 'http://tucowsdomains.com']"
montreal.about.com/od/sportsrecreation/ss/olympic_divers_8.htm,benign,1999-03-12 05:00:00,2025-02-08 11:03:57,2026-03-12 04:00:00,ABOUT.COM,http://www.markmonitor.com
edperformance.com/,benign,2000-05-03 17:08:27,2023-04-25 01:05:07,2025-05-03 17:08:27,EDPERFORMANCE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
port-montreal.com/,benign,1995-12-28 05:00:00,2022-12-18 12:03:49,2025-12-27 05:00:00,PORT-MONTREAL.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
youtube.com/watch?v=d8IlHHK7oZ8,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
4shared.com/audio/vhD02W-g/01_Hatenai_Sora.html,benign,2005-01-11 09:07:16,2024-12-03 17:10:05,2027-01-11 09:07:16,4SHARED.COM,http://www.pananames.com
en.wikipedia.org/wiki/Category:Silent_films,benign,2001-01-13 00:12:14,2024-12-17 09:19:05,2026-01-13 00:12:14,wikipedia.org,http://www.markmonitor.com
http://www.jnpiraq.net/index.php?option=com_content&view=article&id=507:2010-02-08-08-46-15&catid=7:2009-02-14-18-17-11&Itemid=12,defacement,,,,,
morgancole.com/,benign,1998-10-23 04:00:00,2024-08-27 19:02:15,2025-10-22 04:00:00,MORGANCOLE.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware,2021-08-03 18:23:45,2024-09-26 02:13:41,2025-08-03 18:23:45,DDDGAMING.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
rootsweb.ancestry.com/~inallcem/jefferson/emmanuel/name-a.html,benign,1995-05-16 04:00:00,2025-04-15 10:21:58,2027-05-17 04:00:00,ANCESTRY.COM,http://www.markmonitor.com
amazon.com/Systematic-Chaos-W-Dvd-Spec/dp/B000PTYP5C,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
http://tuvanbatdongsan.vn/Tu-van-phong-thuy/index.html,defacement,,,,,
http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=77&Itemid=62,defacement,,,,,
nationalcatholicreporter.org/word/word103103.htm,benign,2000-03-27 19:54:21,2024-10-14 19:15:36,2031-03-27 19:54:21,nationalcatholicreporter.org,http://www.networksolutions.com
amazon.com/Beauties-Mary-Troy/dp/188615774X,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
trivago.com/carcassonne-36191/amusement-park/complexe-de-loisirs-raymond-chesa-185771,benign,2004-02-18 21:56:38,2025-02-12 08:22:34,2026-02-18 21:56:38,TRIVAGO.COM,http://www.EuroDNS.com
perfectpeople.net/celebrity-star/306/mira-sorvino.htm,benign,2019-07-07 18:36:14,2024-07-10 16:25:58,2025-07-07 18:36:14,PERFECTPEOPLE.NET,http://www.dynadot.com
facebook.com/pages/Billie-Joe-Armstrong/21810736024,benign,1997-03-29 05:00:00,2025-04-23 19:08:37,2034-03-30 04:00:00,FACEBOOK.COM,"['http://www.registrarsafe.com', 'https://www.registrarsafe.com']"
youtube.com/watch?v=8nJCN3dUtO8,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
sitedefesta.com,phishing,,,,,
gettyimages.com/detail/news-photo/bob-steele-the-cowboy-star-and-american-character-actor-who-news-photo/3265035,benign,1999-01-05 05:00:00,2025-01-01 06:11:20,2026-01-05 05:00:00,GETTYIMAGES.COM,"['http://cscdbs.com', 'www.cscprotectsbrands.com']"
names.whitepages.com/massachusetts/danielle/fournier,benign,1996-04-08 04:00:00,2025-03-05 21:14:01,2026-04-09 04:00:00,WHITEPAGES.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
acadian-home.org/france-lesturgeon.html,benign,2001-11-06 01:42:47,2024-07-22 08:39:10,2025-11-06 01:42:47,acadian-home.org,http://www.enom.com
http://www.sertex.com.br/index.html?page_id=7,defacement,2007-04-27 00:00:00,2023-04-06 00:00:00,2025-04-27 00:00:00,sertex.com.br,
mankato.craigslist.org/fuo/2682320424.html,benign,1997-09-11 04:00:00,2024-08-14 09:05:23,2026-09-10 04:00:00,craigslist.org,http://www.markmonitor.com
lib.berkeley.edu/MRC/imagesafam.html,benign,1985-04-24 00:00:00,,2027-07-31 00:00:00,BERKELEY.EDU,
johnbolenracing.com/,benign,,,,,
linkedin.com/pub/eric-kubic/25/b5a/12b,benign,2002-11-02 15:38:11,2024-10-01 11:01:31,2025-11-02 15:38:11,LINKEDIN.COM,http://www.markmonitor.com
http://www.coopsalsipuedes.com.ar/index.php?view=article&catid=43:cultura&id=23:complejo-cultural-ancon&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=53,defacement,2013-08-20 00:00:00,2024-06-28 14:07:42.580622,2025-06-20 00:00:00,coopsalsipuedes.com.ar,
ecoliteracy.org/essays/greening-k-12-curriculum,benign,1999-02-11 05:00:00,2025-01-18 07:31:19,2026-02-11 05:00:00,ecoliteracy.org,http://www.enom.com
maxalbums.com/index.php?artist=Henry+Rollins&album=Everything,benign,2017-04-03 18:49:37,2025-01-21 13:02:33,2026-04-03 18:49:37,MAXALBUMS.COM,"['http://www.namesilo.com', 'https://www.namesilo.com/']"
http://bjdfbh.com/Item/Show.asp?m=1&d=1048,defacement,2006-02-17 03:13:12,2022-01-18 05:32:40,2027-02-17 03:13:12,BJDFBH.COM,http://www.xinnet.com
manta.com/c/mm73jsg/don-ferguson,benign,2004-01-08 19:49:14,2024-12-04 23:51:32,2026-01-08 19:49:14,MANTA.COM,"['http://registrar.amazon.com', 'https://registrar.amazon.com']"
youtube.com/watch?v=EiSK-hrFZiE,benign,2005-02-15 05:13:12,2025-01-14 10:06:34,2026-02-15 05:13:12,YOUTUBE.COM,http://www.markmonitor.com
imdb.com/title/tt1846155/,benign,1996-01-05 05:00:00,2024-10-31 19:07:58,2026-01-04 05:00:00,IMDB.COM,http://www.markmonitor.com
lillies-flowers.blogspot.com/,benign,,,,,
http://www.khack.be/index.php?option=com_content&view=article&id=12&Itemid=9,defacement,2003-07-03 00:00:00,,,khack.be,
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1919:1001765&tmpl=component&Itemid=49,defacement,,2020-08-11 09:56:24+02:00,,ekino-neureut.de,
tributes.com/show/John-Cossette-91317090,benign,1996-01-30 05:00:00,2025-02-01 17:01:35,2026-01-31 05:00:00,TRIBUTES.COM,"['http://www.godaddy.com', 'https://www.godaddy.com']"
verdunrestaurants.info/?abrowse=X,benign,,,,,
gohorsebetting.com/Monmouth+Park,benign,2003-09-25 15:44:16,2023-10-01 03:04:05,2025-09-25 15:44:16,GOHORSEBETTING.COM,http://www.safenames.net
thelostpenguin.wordpress.com/short-films/,benign,2000-03-03 12:13:23,2023-08-28 07:34:11,2033-03-03 12:13:23,WORDPRESS.COM,http://www.markmonitor.com
192.com/atoz/people/watkins/daniel/,benign,1997-06-13 04:00:00,2024-06-12 11:24:47,2029-06-12 04:00:00,192.COM,"['http://www.meshdigital.com', 'https://www.123-reg.co.uk']"
answers.yahoo.com/question/index?qid=20090527180401AA9KLjC,benign,1995-01-18 05:00:00,2024-12-18 09:10:56,2026-01-19 05:00:00,YAHOO.COM,http://www.markmonitor.com
rockerparis.blogspot.com/,benign,,,,,
amazon.com/Senior-Trip-Jason-Alexander/dp/B000PKG8XI,benign,1994-11-01 05:00:00,2024-09-29 09:48:15,2025-10-31 04:00:00,AMAZON.COM,http://www.markmonitor.com
fbitn.com/meigs-county/decatur/derek-starnes,benign,2007-01-10 15:41:49,2023-11-27 14:32:54,2033-01-10 15:41:49,FBITN.COM,http://networksolutions.com
http://www.lgk-luzern.ch/index.php?option=com_content&view=article&id=14&Itemid=57,defacement,,,,,
http://bathurstbaptist.org.au/home/contact-us/8/14-young-adults-enquiries.html,defacement,,2025-02-06 00:00:24,,bathurstbaptist.org.au,
